objid,ra,dec,mag_u,mag_g,mag_r,mag_i,mag_z,z_spec
1237648720685105352,160.03427,-0.42164873,19.06153,17.51964,16.71669,16.3422,16.07849,0.1330486
1237648721221910799,159.90146,-0.14721206,19.23808,17.36084,16.41291,15.99352,15.63548,0.0947874
1237648721221976086,159.96001,-0.021937487,19.49944,17.61204,16.54202,16.09196,15.69889,0.1339286
1237654668666077398,159.70357,-1.1429764,20.9949,18.52351,17.50776,17.07787,16.7476,0.1247547
1237654668666142747,159.79058,-1.1229047,24.21933,19.6757,18.05113,17.48893,17.16757,0.2986267
1237654668666077415,159.66101,-1.0839159,21.8611,19.87396,18.23238,17.64415,17.29983,0.3171425
1237648720148103303,159.65667,-0.9482728,18.91422,17.72045,17.18015,16.84835,16.63575,0.0968226
1237654668666077320,159.62273,-1.2168653,19.73243,17.50548,16.40317,15.94677,15.60817,0.1381717
1237654668666077422,159.69972,-1.1716829,20.15772,18.24717,17.26,16.82028,16.5036,0.1397965
1237654668666077308,159.60482,-1.1366562,20.48909,18.53518,17.58148,17.20653,16.89936,0.1380277
1237654668666077352,159.65995,-1.2553038,18.65969,17.65084,17.33419,17.10265,16.91606,0.03948097
1237654668666077363,159.66746,-1.2131885,19.88986,18.0233,17.30461,16.93969,16.73408,0.03940077
1237648720148103422,159.70012,-0.93626136,20.7489,18.63417,17.50196,17.05226,16.74531,0.1909861
1237654669202948144,159.6482,-0.76628453,23.04994,19.7673,18.20645,17.48422,17.2493,0.3818693
1237654669203013716,159.76527,-0.82074909,20.30119,18.46121,17.58048,17.19684,16.90804,0.09519388
1237648720148103276,159.62983,-0.9205097,19.39299,17.90139,17.15932,16.71175,16.38899,0.08751033
1237648720148103446,159.72458,-0.9416329,18.74257,16.96329,16.14239,15.73874,15.43071,0.075511
1237654669203013642,159.78892,-0.78772962,18.32399,16.33829,15.36425,14.93128,14.66157,0.09515215
1237654669203013705,159.74539,-0.79605035,20.22836,18.33046,17.43526,17.02318,16.7561,0.09465899
1237648720148103280,159.63039,-0.9944742,19.4167,18.26249,17.73126,17.41959,17.23298,0.09612526
1237648720685039749,159.80329,-0.53503076,19.03944,17.98419,17.4768,17.12634,16.99552,0.1236402
1237648721221845129,159.70146,-0.17473504,19.41934,17.56342,16.66385,16.2611,15.94625,0.09494139
1237648720684974261,159.71842,-0.51353102,19.38412,18.00146,17.24977,16.82757,16.56854,0.1339178
1237648720684974224,159.6673,-0.5189601,20.19706,18.34382,17.32077,16.89294,16.50453,0.1139529
1237654669739819142,159.65878,-0.34498246,18.80952,17.54083,17.01408,16.78396,16.78238,0.01869544
1237648720685039745,159.79783,-0.55719043,18.97112,17.89829,17.64685,17.52411,17.42831,0.02335118
1237654669203013744,159.81541,-0.65471634,18.12177,16.58885,16.03655,15.69045,15.55513,0.07704032
1237648721221845149,159.72886,-0.18761725,18.64117,17.53758,17.00213,16.6612,16.47742,0.1103091
1237648721221910551,159.79762,-0.015888204,19.56252,17.81307,17.05387,16.65251,16.32404,0.04991302
1237654669739884548,159.74356,-0.41071911,19.55924,18.27587,17.32992,16.86757,16.5527,0.2189591
1237648721221845221,159.7668,-0.030929828,18.91819,17.54865,16.77438,16.3837,16.04264,0.1327375
1237648721221845208,159.69497,-0.2019622,23.14908,20.20208,18.44784,17.81357,17.43794,0.3560261
1237648721221845089,159.6316,-0.064908295,18.43971,17.37287,16.9115,16.60201,16.44043,0.06400023
1237654669739884787,159.82604,-0.22910748,17.98804,16.55151,15.89865,15.56691,15.29261,0.01888033
1237654668666011810,159.57659,-1.2104104,20.47723,18.49149,17.45113,16.99575,16.6482,0.1376868
1237648720147972302,159.41636,-0.87006757,21.99007,19.1239,17.70025,17.18598,16.83113,0.2549309
1237648720148037890,159.57794,-1.0192121,19.96318,18.00688,17.07024,16.66803,16.33307,0.1073238
1237654669202817208,159.35356,-0.70439744,19.16445,17.45276,16.63168,16.17708,15.8907,0.08277651
1237654669202817150,159.29502,-0.69015552,19.26745,17.48159,16.68562,16.27746,15.98906,0.07409647
1237654668666011922,159.56451,-1.1336494,20.09879,18.67945,17.79543,17.38159,17.06817,0.1390934
1237654669202882688,159.44306,-0.77495948,18.50558,17.4149,16.91331,16.63349,16.50752,0.09270848
1237654668665946250,159.38845,-1.0730641,24.3983,20.3306,18.65613,18.08537,17.72048,0.3792772
1237654669202882762,159.53834,-0.67173399,19.40016,17.16766,16.19043,15.76546,15.4222,0.09649751
1237654669202817257,159.40687,-0.67429714,20.54682,18.44296,17.47888,17.04873,16.66529,0.09774555
1237654669202817103,159.37396,-0.67792216,18.74928,16.64932,15.66648,15.22642,14.88599,0.09556536
1237654669202817157,159.31003,-0.70859745,19.49292,17.79632,16.93494,16.569,16.29389,0.09397531
1237654669202817275,159.43057,-0.65467956,18.79468,16.8308,15.87486,15.42212,15.07552,0.09521819
1237654669202948211,159.59155,-0.80778779,19.8493,17.81814,16.85389,16.48207,16.16667,0.1250497
1237654669202817330,159.40749,-0.77110643,20.21144,17.99062,17.09421,16.57928,16.20086,0.09658697
1237654669202882693,159.44698,-0.65667022,20.20019,18.34125,17.39127,16.98699,16.66979,0.09636554
1237654669202817192,159.34251,-0.67991353,18.84968,16.93268,16.02326,15.61973,15.30276,0.0957605
1237654669202817314,159.31465,-0.68561232,20.14081,18.43025,17.70263,17.33621,17.14871,0.1354564
1237648720684908689,159.54624,-0.61989562,18.88564,17.79347,17.33453,17.03522,16.86818,0.09500289
1237654669739688090,159.42221,-0.29270328,19.77537,18.2136,17.35733,16.91037,16.58778,0.1301479
1237654669739819130,159.61164,-0.41514913,19.43287,17.80606,16.97435,16.57393,16.26018,0.09673434
1237654669739753646,159.54897,-0.32972995,20.04636,18.42614,17.40419,16.93834,16.62634,0.1900907
1237654669739753606,159.54091,-0.22074377,17.90326,16.75637,16.27616,15.95569,15.86328,0.09460202
1237648720684908626,159.58211,-0.53608144,20.33165,18.20778,17.15033,16.72385,16.38481,0.1244308
1237648720684843336,159.42536,-0.55610357,19.21215,17.24331,16.24683,15.77004,15.37033,0.09432663
1237674651531542627,162.20165,0.91313703,20.40181,18.48785,17.56289,17.18763,16.81062,0.1050554
1237674651531608262,162.36066,0.9359812,19.69823,17.85035,16.92913,16.49439,16.11842,0.1049381
1237674651531542661,162.21709,0.90065725,20.1626,18.39942,17.50343,17.13466,16.77632,0.1056359
1237674651531542700,162.28246,1.0304625,19.26036,17.27706,16.32722,15.90047,15.53564,0.1060292
1237648722833637550,162.43959,1.1296642,18.43686,16.52695,15.548,15.12641,14.77092,0.0977568
1237674651531608245,162.3596,1.0115642,19.48518,17.29231,16.27868,15.83335,15.47376,0.107042
1237674651531542687,162.26415,0.97452708,19.58824,17.54406,16.60005,16.20071,15.85974,0.1083
1237654670814609552,162.11201,0.5553186,18.39812,17.05879,16.38294,15.95774,15.70016,0.07604071
1237648721759764607,162.06433,0.30069544,20.42913,18.60276,17.44997,16.91496,16.40474,0.1302303
1237648721759764621,162.0788,0.35998328,18.6264,17.63161,17.17153,16.78064,16.62532,0.1303047
1237648721759764592,162.03345,0.38056018,18.62409,16.61111,15.70003,15.2854,14.95194,0.07587268
1237648721759764640,162.11893,0.33602046,18.04446,16.58809,15.96327,15.61335,15.34612,0.03936305
1237674650457800801,162.19316,0.15916086,21.15388,18.69934,17.69347,17.19051,16.84828,0.1060987
1237674651531542610,162.1868,0.87879154,19.59187,17.72587,16.83533,16.4595,16.12989,0.1057913
1237654670814675063,162.18151,0.61359207,19.26487,17.22042,16.18156,15.72511,15.3053,0.1117765
1237654670814609869,162.06406,0.55018337,22.94004,20.73979,19.06878,18.41526,18.01791,0.3910783
1237654670277738693,162.03127,0.16711747,17.0586,15.49838,14.77227,14.37553,14.06975,0.03929891
1237648721759764665,162.14163,0.33954696,19.7823,17.89598,16.98203,16.58958,16.24193,0.09417052
1237648721759830226,162.18816,0.36036329,19.98835,18.2647,17.33616,16.91089,16.54989,0.1070515
